N1
5191.63930765173
5226.74569280242
5194.41863703428
5171.84894874037
5139.58799854433
0
0
1536.73906659481
5181.45106902877
5204.59165690744
5176.97917839858
5199.44829498577
5226.04922884657
5199.94629773767
5201.46169962864
5200.0155373114
5195.20000482336
5194.10411435557
5212.05017391568
5204.11876653068
5217.07069285291
5153.29069069776
5210.78242938262
5174.80458553826
