N1
5198.86846686701
5196.88766582594
5197.85338941472
5199.10112864475
5199.36579437679
5198.49281969953
5199.02006412146
5199.18283238976
5197.72244858431
5198.25429863467
5200.47679413924
5198.80645925833
5199.8495995457
5198.53666340393
5200.66726273324
5198.79211975317
1001
5198.32946216705
5199.53349400537
5198.55049809059
5198.86256278063
5200.13087187151
5199.70423992322
5199.18643292102
