P2
10572.4138334715
10626.6385853503
10672.0071251035
10666.934688098
10706.600995723
10659.6219301901
10920.6510314978
10747.7268045062
10716.1137758998
10575.9714352837
10758.751335062
10748.8203211086
10782.952886313
10814.6325971183
10782.2535659369
10787.7975512861
10817.5344389485
10823.5895381301
10901.4865274604
10883.0068102506
10655.1169412413
10710.685597178
10666.6222426293
10745.4003907263
10795.471018552
10792.0638815732
10608.1391367191
10764.0307886769
10685.1354346151
10548.9565376979
10580.6085070272
10826.6239129857
10847.3890781765
10729.608136724
10820.0201184003
10629.1193435206
10828.4623836708
10807.5672752261
10676.1026160983
10788.0856850395
10778.3793552862
10762.0614622118
10745.2501950055
10701.5774922614
10691.3177700774
10769.7509172166
10771.1860082232
10730.1552651259
10812.9116948848
10760.8379869941
11111.7696322283
10754.7545356707
10742.3920118231
10726.702304672
10613.8790232126
10684.338191091
10704.5969920963
10671.2965885641
10704.8160025891
10733.3898143212
10707.737742564
10666.7546986923
10537.7252915487
10751.1536278538
10728.3153305659
10735.9965661949
10671.0965564611
10751.784782891
10637.0862315449
10452.6554089394
10575.9623890651
10593.1127660121
10784.1651719458
10725.1771991664
10816.0521944529
10710.5664812751
10711.5826255966
10473.8617500646
10586.7730448737
10556.7876188847
10589.1624378707
10512.7501798574
10581.9300087605
10569.8013937591
10605.2257072891
10598.0068980697
10514.3763589585
10722.4789216185
10702.5042281405
10692.1087995495
10615.3157642427
10619.3642615391
10423.363852517
10592.7265744854
10660.137571502
10837.1279727733
10689.2275971341
10679.7586661863
10746.2396573784
10669.7034630337
10520.3678771025
10585.4856521327
10769.6261176414
10615.184479652
10569.588216452
10455.7663958189
10591.8700632433
10581.5830620185
10545.863177119
10562.9662010736
10924.2709029773
10573.8018798587
10588.9680330023
10625.6646989587
10654.7562754879
10691.1855807581
10684.1709530983
10677.2987324033
10705.2690529027
10768.4679594662
10666.1778540269
10683.4153867167
10618.6290899575
10683.8907971961
10792.0439753849
10795.652922204
10764.3444641958
10662.6845354683
10677.7417080863
10822.4947319923
10688.2264550408
10724.2703634946
10736.8386665187
10729.4051452192
10644.7394783434
10740.6203782236
10720.7227165148
10688.8626725271
10694.4324749847
10740.624030729
10813.9002746525
10668.6849865966
10744.7925831709
11030.9293768737
10774.6137220682
10743.7724612066
10723.4591884297
10733.9929191725
10747.9639867069
10549.0974206048
10655.7008852473
10714.7590081055
10732.570140363
10668.5026567762
10729.5184023485
10803.7921754771
10720.592593346
10696.7936106677
10612.274112685
10752.5097355098
10746.8229777555
10766.566284719
10721.0781648132
10799.8665456756
10925.6289866325
10673.6539116765
10752.0290865058
10653.9761272503
10661.8376581398
10655.8623211442
10669.6309648721
10654.2117736028
10625.6900018109
10747.4553422301
10710.2748999511
10644.301380556
10630.2961295201
10595.1580834401
10642.1803311003
10699.6483071047
10629.4974903619
10621.5873091529
10599.3282625562
10626.6902258872
10629.2034204747
10643.0736038246
10648.8523451608
10662.5705768731
10627.7734826209
10639.1895350674
10686.3485952556
10739.3577564731
10662.2307214253
10657.6407024329
10664.019999819
10647.6860599476
10616.0678022091
10577.9156688228
10623.8854161392
10618.9903370346
10619.2971610854
10615.9511972079
10608.4959743874
10564.9684536632
10607.3880202905
10609.2275272963
10701.3491941274
10612.5014473015
10609.5976146369
10598.6663466589
10600.9823935744
10632.1226281758
10692.9020120478
10579.8509345273
10573.9423989081
10610.780231837
10722.8432253902
10701.7481486413
10561.3925800079
10698.2692217274
10701.7322273458
