P4
1299.37271377888
1300.4598008007
1315.97337033295
1303.37556961044
1303.56593296586
1303.04073750778
1304.1027842843
1303.36770232743
1298.39600365791
1304.96498875076
1304.64755490905
1309.42662404739
1307.3887464819
1306.43983624104
1298.39663875395
1305.50348126261
1001
1303.81043772055
1304.4661400126
1305.56529436324
1305.74763151842
1305.3948790435
1284.39832560693
1304.05715335087
