621.690240262536,623.713314368902,623.444311336032,618.095715552537,619.06648215339,620.551748457637,623.119031769622,619.568843220405,617.739745028152,618.633786240476,624.259492411417,628.258744772086,625.181214859219,625.179899039471,625.600001328696,626.996897497048,628.101906290078,623.35563971533,628.907300134096,627.778512232066,625.073748785149,626.321354134166,628.500773375899,628.401206689305,623.544340329353,629.468935637864,625.652118111123,629.001534763378,631.496309832996,629.830274187023,634.125269377011,640.141462168042,637.115952052116,624.115732712606
623.163771284383,622.230813485634,623.003367821532,618.913994361554,619.386588450327,620.272849970802,620.527785727641,619.588989559884,620.679058348995,619.753742823385,624.454070384584,625.35748513402,625.129585021403,623.409848453627,624.976280379329,626.479086892844,630.357771303692,623.497636091341,629.295272289509,625.442583598423,627.873986313913,623.135702383812,628.23123388268,627.973468512312,626.694509775535,629.973325242519,628.077387124205,629.641566784136,638.200555868814,631.100956660527,632.835217090308,642.816457645109,639.49251477757,626.592053210224
625.883109332115,624.567740067595,623.186865044647,620.17924038059,622.351029166546,619.206909530645,621.091149603062,617.675279004005,625.238592467142,620.707263974595,624.878245124024,628.368297660895,626.551792380208,628.324835475347,624.923546053497,626.794212359269,627.76395956439,625.187222458447,628.742393298598,626.825808774776,626.471810382888,622.359564053361,628.234254512927,627.53825406633,628.776795434777,630.627614090391,630.788633319369,631.672674924391,638.494791518154,630.441697313744,629.328557040682,642.066132159606,638.237247794128,623.559828301114
625.1447207911,622.825843547164,622.265922801846,620.081003699135,622.023559195842,619.510110502748,621.132180023387,617.379572911705,625.385227720527,621.433284680018,624.723375597185,627.318028463469,626.477365711339,627.762560690623,625.005663411232,626.563458735566,627.525043381087,625.0515966157,628.250905626049,626.819129288865,626.653440625435,621.662559140447,627.660765822829,628.674766874639,630.847539020213,628.037779698399,628.375568228972,631.360168718624,637.703572820756,628.402123592291,635.130314098713,635.250232318769,632.55891360837,631.285699044293
627.483801713944,618.748134005491,625.376475832808,621.496834948855,622.156410143851,618.823717434542,621.808771547706,619.363314341927,623.434563793569,623.232197137386,625.332951168315,625.957016982614,627.929931950901,624.912242622575,626.483241720642,627.723467182228,626.436495062584,627.800376835387,627.311262162294,627.927418806288,625.151936266964,622.349003600964,627.848666622793,628.461069975566,630.075029286425,628.042093729162,628.107497692427,630.1090018871,637.213053467346,627.691136714044,633.693573140773,634.791794484971,630.995333978027,630.156362405768
625.379347800783,621.709505764205,621.421705573538,620.09438283679,621.790728494561,619.723793919133,620.418888423809,617.214829251109,625.21554309139,621.696618947456,625.023806700872,627.175936252881,626.010455963865,627.308296387437,624.903944929784,626.524776665194,627.254347738074,625.101736813946,628.217222797228,626.757988732483,626.289257711445,623.761393864352,628.049108061105,629.45589490675,627.535370303747,629.016820778927,627.889380748086,633.197068936652,630.286622585987,629.242463483967,630.847302551589,625.005932330434,627.661423469579,629.924150705197
628.648466527268,619.042064779865,617.632062588784,619.795724620438,621.749284607406,618.742813628478,613.709104555128,619.087477389634,623.816721798035,619.2504611333,627.040467663532,630.265596937717,621.125450731377,624.39355678494,622.934818005083,626.802335087194,626.233060980547,623.273884458672,629.147401379881,626.529041795171,625.534312181887,623.300213227837,627.965536129421,628.363489471198,629.721302245642,628.262467326055,627.683550651569,629.902766779319,636.403485199354,627.983920860375,632.356672501672,634.795366398036,630.262730582682,629.713286651721
624.439195210162,616.877546231141,615.799682578186,619.338277484748,617.421880442724,618.993997195217,613.983279474011,616.67260273627,623.928507945627,624.353252850471,627.61334678607,625.504774932533,622.08017085596,624.184631107619,624.394032961602,626.038522896256,627.768443010047,625.632928286821,631.600184475627,627.581342825099,624.795663159251,626.628394073129,628.184787808039,629.186135802038,627.962311083939,630.341013115723,626.887958502526,628.515794519732,636.467436878227,627.020361048886,627.943217183236,636.778960398215,630.179511227721,630.248480548259
628.181097693592,618.041207609484,618.465853018308,619.805246451513,621.576588583122,622.610764131801,614.432724422905,618.47550043024,625.390408797727,623.465273293962,626.860798280314,627.925566087989,623.67372715488,625.273862239675,623.676087136243,627.607204501228,627.179775145845,624.569821606617,627.355414507302,628.063377092441,626.91776586563,625.354541408927,627.477760745268,628.256512322327,628.831362022381,633.496485023634,625.394016551458,629.765056671033,641.927236567468,626.985846450542,626.040730865602,638.707836322703,627.713376454858,627.83563809786
623.766020126699,618.908621298552,619.543048478508,620.054535726926,621.920008506396,621.206571108376,620.368220284737,619.877415146549,624.752771769152,624.028551421774,625.681545620647,625.665424047485,627.277820688877,625.740049908912,626.034480782486,626.707754260745,625.872480047256,626.135126236695,627.145571676413,625.414970841379,626.152047420993,626.075511683717,628.921912034905,628.602368132522,628.383111743977,630.248215858418,626.294334224519,627.325927538143,638.532251456364,626.357073425846,628.541825560847,637.407873846686,628.536096522505,627.664812448808
623.866332894312,619.21520133394,619.333207410273,620.133601596723,621.981165927683,620.596486696729,620.453804379821,620.074780810622,624.581549718389,623.354371315249,625.65549583875,625.982302272689,626.822020934878,625.91405904663,625.983253437397,626.672821102612,625.809581317304,626.056940811048,627.617070452872,625.14719699747,625.976095450975,624.763127285968,628.524746280129,629.287927437613,627.740629322502,628.425432383071,627.631752965834,629.945632903875,636.069555328876,627.171576913298,630.752039219388,634.636733770985,628.020009229721,628.032909638016
623.931444607493,618.510130998855,617.623884478207,617.531080512423,620.575690222821,619.771632484214,620.936884997489,619.788695567485,620.791447294993,621.331094107354,625.655031455124,618.635235436523,625.239298565114,628.020047832016,626.736780677105,625.606963732915,625.275729710334,624.424074038783,631.578827687342,621.116362830533,629.107871127148,625.220667098784,628.51192112533,629.430753930903,627.985135144641,628.63115235118,627.794308358988,630.424626384102,635.553725722414,627.558322499591,630.601999347244,634.95921072046,628.358973720892,628.556295287994
623.699154322964,618.592733543917,618.829445642937,619.753854753567,621.793046995328,621.057922109737,619.946110526518,621.783244264314,623.829938400609,623.874519339989,625.313395778201,624.8743929889,626.800419933292,625.849373569824,625.98482686821,626.955447099119,625.178340813621,626.591645907245,626.830748402624,624.212778036716,625.699683657521,629.685706853007,628.486242650977,627.162878063192,627.046792782736,629.632965266794,625.918865292071,626.192541323447,637.738053684479,625.992359606128,629.882384310671,632.527965976469,627.758664770357,628.17059587127
620.278956999982,616.082758590888,615.254769146273,619.46574614642,619.097092820401,616.432494923492,621.124231425238,621.389121183645,623.099884028603,624.204767408129,629.573704228718,625.775723629369,623.053091396574,627.358341495203,626.972840698151,624.987902823131,625.858715982715,625.676777173878,627.373985374804,621.325794259015,626.659241350565,625.734264388396,628.333803034194,629.629678547566,627.830573226731,628.879023584208,627.304834756785,631.475414909271,634.675354124796,627.426685389026,630.192560905762,635.071102972016,627.64322041835,627.84992834219
623.177178034077,617.471971431194,618.139871892042,619.935026550387,621.546499288793,620.466274008179,620.291268420026,621.885481084918,623.853622024892,623.876723341316,624.851481595186,624.435120114934,626.1489887735,625.598175260645,626.009060312725,627.017015257962,624.961269369703,626.761393058184,626.633339799058,624.322482297638,628.666678042231,625.350235224036,624.244492411961,632.395660187506,630.299935810004,628.270249658607,625.729492331675,628.597956594954,628.225252169447,628.230149196681,629.687673604719,629.697889688255,623.961184921489,626.152499994986
