P1,T1,N2,MF
0.309058963449182,0.197292551509048,0.972591834510789,0.88991576830101
0.308536801423846,0.191456592601268,0.974419955756219,0.889258219984005
0.308477622843145,0.192530684513046,0.974044815244992,0.888683326245745
0.3108519933609,0.195387191278008,0.974185262921453,0.891712105624407
0.308865270958961,0.19861126111199,0.973949067724835,0.888316467520937
0.308995074728107,0.219269043847535,0.973268164762454,0.882746900436399
0.308328822032606,0.197087569136806,0.97434631355748,0.889785175838364
0.310298683370716,0.217212747171429,0.974112606334195,0.888325353276647
0.307922428845974,0.195621030181371,0.973478540871227,0.887478289782818
0.307717267856392,0.197381693260509,0.973537346004405,0.886522396881736
0.301954750936604,0.198316130572039,0.972896032419484,0.883427058271105
0.307362927373595,0.198139586607833,0.973331363914482,0.886793628867428
0.308770343475531,0.191647924290813,0.973852102882124,0.890901957787124
0.3075250169802,0.201692164271221,0.973223905055106,0.885682940269549
0.308081302769797,0.206554913192402,0.972871388032889,0.885687454041814
0.306795518265448,0.197324955907965,0.973153832150968,0.883627746035164
0.308206861816264,0.212633559385067,0.973349751322165,0.885957312797117
0.308587844652967,0.216055918280347,0.973401055534099,0.88663644619247
0.308066995878457,0.215690791772019,0.973285162705737,0.887367066667694
0.308466184790351,0.216309756999676,0.973336556013401,0.887889512514007
0.307671990888055,0.209145457372611,0.973811247793956,0.889139481075378
0.306345271208793,0.202009649120981,0.974222850800996,0.890957391176575
0.309407592495822,0.228985054076923,0.973214754368583,0.88985121030241
0.306730368640323,0.213864739765774,0.973746184274435,0.890218536708158
0.307143523130006,0.199212133230863,0.973878899645926,0.889697228935854
0.305708670352073,0.195102627495379,0.974112096343616,0.889272967919978
0.306097509632985,0.190787733190259,0.973946985282558,0.889966517204672
0.304306415098614,0.193081611216026,0.972906165665123,0.890462539154655
0.306655294986289,0.194629220544047,0.973809880568965,0.89045559933994
0.312220795118083,0.235596366696151,0.973873170699061,0.893992310186233
0.307605301077904,0.202278777695463,0.97420218323657,0.899404730721209
0.311084345084567,0.204745231419859,0.97462899568136,0.898353927128356
0.306108629378577,0.185358077194794,0.973806459901159,0.889650864208857
0.306344431516041,0.191198622962965,0.973852880177712,0.888863238823593
0.304329846645176,0.177985979273277,0.973799329874304,0.887904623318625
0.305886943730698,0.189262681663566,0.973609305413415,0.888344877391357
0.310335087939046,0.249659482196859,0.972778327342953,0.883645822778193
0.306495485977018,0.193375111713932,0.973517910707314,0.888131403062753
0.306583173234632,0.189710912490185,0.973024346741455,0.88834940246095
0.304226807036889,0.183001941315834,0.973225518471481,0.886239023792841
0.306314053213981,0.199344462012525,0.973093412585363,0.88692480972171
0.306280836493355,0.195830575012015,0.973065521505202,0.887338696020977
0.305387926218797,0.192876839083301,0.972893750806247,0.886687120959901
0.305688374178558,0.184842194038366,0.973071965663509,0.888176923396373
0.307201890767012,0.187641324414948,0.973869107448098,0.891224293672134
0.314717279628162,0.203860560448917,0.976309436181301,0.901957738717648
0.306939624777815,0.192542791533267,0.973247105109836,0.889259417986504
0.305754526792856,0.197758426218105,0.974128899686732,0.887880955163333
0.307017282016402,0.199791969430663,0.974444653511577,0.889807062412801
0.308905667074496,0.198625610133587,0.975488755269323,0.892403008717207
0.308277259312499,0.19713551000454,0.974919017530615,0.890759488682362
0.306646131198547,0.198202192096262,0.973938950997525,0.883355823746281
0.308307496426804,0.196542897952065,0.974920840282574,0.890424370567367
0.309921867815774,0.195759969733451,0.975050797521844,0.891063330818917
0.308053179252855,0.197663595310471,0.97426810020166,0.89169531974952
0.307417202912248,0.193682215983528,0.974631711999122,0.886455196986496
0.306667068219286,0.195664593057979,0.974104284727518,0.885906108137322
0.30747835079567,0.195774924773756,0.974484218916013,0.887550806650841
0.308405812877365,0.19181570533755,0.972369859443557,0.88564833532858
0.307359946797915,0.194618297225744,0.974146758147004,0.886536970870378
0.299356515593581,0.197840905428705,0.973374734969186,0.879730874262171
0.308022036953492,0.193097124979916,0.974282236839042,0.887559633699401
0.308026876812971,0.191623668917982,0.974037394351779,0.888151542748141
0.306169857059832,0.189270275658365,0.973550826587524,0.882670243667276
0.310195018781942,0.191402866089793,0.975192547672373,0.892358473953196
0.310016891847105,0.190997071752475,0.975245090602897,0.892370993759855
0.310065123451185,0.191066556264859,0.975105329156481,0.891997056586986
0.308895819776226,0.189883703006042,0.974742290668903,0.889733811242214
0.309341702111774,0.189348301813477,0.974953349633788,0.890844811259987
0.306622067182861,0.185328194101295,0.974103407094028,0.888320105410984
0.307387991969924,0.186481046426533,0.974374203490095,0.889448901852786
0.30851890781932,0.187443626161671,0.974602836837823,0.88895865094649
0.309562096726549,0.183053531682652,0.974232387555334,0.89011388232687
0.31124990223828,0.245206095744512,0.974485894664994,0.888799374188554
0.310587581414448,0.23492644418271,0.974165661759833,0.888112780086255
0.311158098127388,0.227138332697441,0.973465308469316,0.881659124706351
0.309602182982175,0.224551721618154,0.974076121073717,0.887281916351009
0.303780268665682,0.185119680203498,0.973883474710299,0.886012923986892
0.306572567351914,0.18710485401281,0.974219938337319,0.889527671148171
0.305479693249316,0.182272646034159,0.973535575814407,0.881416557477262
0.308089875831052,0.202032160175346,0.973772063539081,0.886547101157188
0.307724143058174,0.20186136169936,0.97406879792519,0.887770234765089
0.307014136312752,0.189794308388539,0.973889534559313,0.886511018198305
0.307187912376024,0.195689145143233,0.973616223634301,0.886544280509384
0.308556795134599,0.18937476859641,0.973568358127417,0.888792575622221
0.306349305038628,0.187939725442434,0.97370523301029,0.887258352389656
0.306429749696579,0.186530502986065,0.973374479323123,0.886807491200758
0.305473856054812,0.188546033857949,0.972772091819786,0.883603820357566
0.306187314940741,0.192152950379976,0.97371980159296,0.887628794329033
0.306328274948133,0.190233983076436,0.973732276328196,0.88715054995524
0.306170400890956,0.190382168890174,0.973335471806836,0.886119066422045
0.306096846171806,0.181362571173783,0.973316567736214,0.885174186118817
0.30626374830435,0.187351859701176,0.973453001452505,0.886697892218416
0.305241684382322,0.186928947458974,0.973711567538916,0.888242556556926
0.306096166388492,0.185058480754888,0.973046167425359,0.882378157952879
0.305336011670478,0.189266365490182,0.972941651983812,0.882557326634188
0.305800815960597,0.197111810220258,0.972508515001783,0.883454408922634
0.308498520764532,0.197628662757318,0.974325104514863,0.889847532553429
0.307849111903472,0.198016754738202,0.974031553324625,0.889670299549521
0.308353199201687,0.201359283661486,0.974474988749269,0.892095924010024
0.307308516907807,0.196865758636364,0.97390344012201,0.888979418610221
0.304663318030445,0.193227926193324,0.973200127260796,0.885868103834286
0.308009556796863,0.195820783820875,0.973895296125501,0.888276838402418
0.305399697506657,0.190258448192695,0.973386075082748,0.885720548793583
0.307570669233456,0.200727873335122,0.973865463337305,0.889768661745768
0.307396945876082,0.200820225170989,0.974035447121734,0.889880198654451
0.306125398374772,0.195166474448762,0.974175549837255,0.889604411929381
0.307517633224982,0.199527284227109,0.973787649155455,0.889728775116436
0.304294484728684,0.198201501922715,0.973552454794579,0.890507754987185
0.306803497711123,0.199967381020252,0.973817216158469,0.889917891000802
0.305967752615911,0.198027047906909,0.973339432492255,0.888925260339095
0.306017417505488,0.182693563984179,0.97430716552072,0.894673952040531
0.306342452623912,0.194694524015409,0.973642343735276,0.888726379183171
0.306143795147996,0.193971963487139,0.973580673181486,0.888093422368293
0.306906913901129,0.19221094074173,0.973336500248433,0.88766539115278
0.306333024779343,0.192552159508002,0.973396195561204,0.887845158425401
0.306672398086633,0.192461005389782,0.973543739451718,0.889085007035605
0.306186510182269,0.197947308503201,0.974180007630216,0.891561110820402
0.306675219215663,0.192532411526069,0.973747088734565,0.886773674471856
0.309412134113011,0.193266103407085,0.974357968251408,0.889324019075491
0.308901666268229,0.195441792229962,0.974448137631192,0.892416650888501
0.308450664256161,0.180681614719498,0.974763819140454,0.890100420085034
0.30817976531627,0.192758357018978,0.974347825411906,0.888656886754977
0.309718428681138,0.214006330448657,0.974277887399927,0.889460589901209
0.307562471053276,0.198065294747009,0.974344568487592,0.88837675624777
0.303928083305903,0.20046032879206,0.973885338811774,0.884721242161056
0.300999832476441,0.184695202854384,0.973569591718161,0.882312668436233
0.30272840429721,0.186769739716559,0.974311158462143,0.885219195271489
0.308989212781304,0.235934344531258,0.974309803079228,0.888887432934464
0.309272259072229,0.240433510542804,0.974467812825727,0.88901163552941
0.30535642505005,0.194820552384678,0.973862740533913,0.886735170536745
0.309402944400855,0.246039409539742,0.97438831568667,0.889689998185588
0.303390332043864,0.190609392824532,0.974229067115998,0.886770978814038
0.309928031671558,0.266944342585033,0.974259506656109,0.888501786884476
0.30924332432246,0.266867007150181,0.973831687543256,0.887549141786853
0.310002266050751,0.241943505908189,0.974598849919963,0.890237214908715
0.309900668113873,0.264964536622842,0.974583987656748,0.890312868324302
0.309525192219714,0.263718637130006,0.974677483468137,0.890639587596362
0.30961061422548,0.257318358286283,0.974828550588543,0.892873012726081
0.309056688576123,0.26465021064418,0.974727304308957,0.891450930114709
0.308215811460905,0.250855184716042,0.975033348117859,0.892674174094031
0.310967638557005,0.257809398253663,0.975367946148584,0.894494374884055
0.314898326352825,0.290983287149418,0.97494053479816,0.894068437173795
0.317030241817468,0.291812965665193,0.975766901429446,0.898090127713673
0.318890343258946,0.324698235510627,0.974465092700489,0.890639362409607
0.308404048112905,0.250251411901897,0.975639305264352,0.89241342703996
0.309019375759401,0.250318165980294,0.975116103466597,0.8921445643612
0.306076901737453,0.246852527097363,0.974872285985493,0.886427368190241
0.309006795596641,0.250852674967108,0.974815672014289,0.891927427257927
0.309049545487524,0.241042690040026,0.974726020105548,0.893612510866005
0.308833725544847,0.249102585593719,0.976133357261982,0.898475716185648
0.309929100610609,0.252002316764934,0.975192559182327,0.893250934312414
0.309614738541149,0.246272502852588,0.973751453111888,0.891708396738251
0.309565386632339,0.244580381861677,0.973699222683013,0.892019922178452
0.309392376180501,0.228620045217794,0.970532716316448,0.889098415829309
0.309205694610526,0.242006172855129,0.972823430244248,0.891429661974975
0.307332201584727,0.244029875042987,0.9738036102191,0.892655719984864
0.309543795264059,0.241587534085345,0.972371564545355,0.891483205451959
0.309918878942288,0.246658552636742,0.97186512036084,0.890834460271992
0.308140050194291,0.247985315007278,0.973119660385351,0.893188024755809
0.308926968827741,0.244561473884312,0.971597634919463,0.890842940777935
0.309155972449348,0.247858878985865,0.971466055779329,0.890432034817977
0.308484703703518,0.245311981433632,0.970899701836495,0.890053880791317
0.309316437472869,0.248219481551066,0.970934871560908,0.889977762919163
0.309210322486653,0.23365587252,0.971582749851917,0.890799907965183
0.310612457234728,0.253930838230511,0.975277048766821,0.892868067092186
0.30916350367973,0.308574191674147,0.972298045381977,0.889605927342672
0.307378443515419,0.286737017091574,0.972002688351994,0.890947096237552
0.308158805438927,0.284481762443921,0.972359066556782,0.893096940970395
0.309935037309274,0.264321673841737,0.971789775463291,0.892160476617103
0.310150713597973,0.262661429603623,0.971758789815595,0.891879455794435
0.308885545528114,0.253151417350257,0.971345286830759,0.890286842713283
0.310004973006479,0.26300534350938,0.97202915659663,0.891962490600024
0.309429440132667,0.264947218176739,0.972709530248995,0.894184012979827
0.310646744895019,0.258216172046381,0.972444170615065,0.88413142419241
0.308896902177167,0.252940705464052,0.973334311994274,0.893916186322607
0.309890011894825,0.257209838749733,0.972344300271707,0.889601692288774
0.31020544353405,0.261071668229649,0.97252477540682,0.889892058252601
0.311102206839156,0.258814842717352,0.973646146235635,0.893815030157797
0.309935189449967,0.259936862082182,0.97253427951767,0.889150156226789
0.305839951859645,0.246163509144212,0.971992137141189,0.884552911982266
0.310630607370932,0.264186698714305,0.97271059814993,0.889092533120279
0.31086846891074,0.266424679304606,0.972521079147361,0.889544581218265
0.311143797493488,0.255554948530219,0.973073208162365,0.887657804378343
0.310973591368966,0.274427061283971,0.973022517046876,0.890216127892821
0.310902940502098,0.274507105219743,0.973238957365768,0.890652343820562
0.310291260210474,0.272878896295496,0.973213243440446,0.889995574316762
0.310485620218725,0.269386370834043,0.973485123328946,0.88991578631581
0.310607307422643,0.268521041571908,0.973624601553559,0.89023505383381
0.311478324715673,0.248203271199463,0.975308136076277,0.894797507594612
0.310897113877856,0.258648933413698,0.974829294472304,0.892934050263546
0.310304980918384,0.254876990125125,0.974974032588494,0.890596223780963
0.312488784751975,0.258210421607896,0.973760030774949,0.88882273307287
0.31121057980957,0.259544139296135,0.975215606106534,0.891639719142281
0.311110508921968,0.260262705482108,0.97492509183404,0.89106507679105
0.311528477398299,0.252708383800984,0.973990329839116,0.886459320739196
0.310801155682351,0.258345723043587,0.974743597886862,0.890359131159031
0.309504060883288,0.256940001969388,0.974363016796731,0.890671832282396
0.309519090306826,0.256482089698224,0.974605246596697,0.885684565281336
0.307671902020555,0.256976491261112,0.974300051039718,0.88429033067525
0.309958902945342,0.260141868156324,0.974488730803396,0.887526898994057
0.310492657586149,0.259889500255347,0.974726979178509,0.889198446482518
0.314156118468977,0.312965914760025,0.974688978714325,0.891305880229378
0.310142650916169,0.259845285969816,0.974357788440641,0.88759885844074
0.310698704826539,0.260265707752618,0.97448183792905,0.892298281979341
0.310826827250449,0.256656231175152,0.974420318182443,0.889174696824882
0.310998170957924,0.254270673728942,0.974007228886012,0.889474168732013
0.31077111195901,0.249677669875913,0.973881674644805,0.8953772968908
0.311443489642063,0.248534279886688,0.974296001430454,0.890803440894235
0.311291257983812,0.248099876810665,0.974238811495124,0.890061964302761
0.310506011950127,0.248156239862744,0.973884359609838,0.887798048196447
0.310349846763863,0.249235771593179,0.973901738863225,0.886999579652213
0.310664479122696,0.247915317271095,0.974292326915481,0.88773815085963
0.311998518333979,0.245683126639835,0.974767459137913,0.892169371175368
0.311004862086337,0.242894848060164,0.973305342828826,0.888335320438873
0.310336346129331,0.247198109497533,0.973725037670107,0.886183242901331
0.312041241433998,0.239038100611709,0.974016685402111,0.890252917768093
0.310418334776601,0.243984955036957,0.974822080758916,0.892317265454336
0.309873034302825,0.243544708270708,0.973925656262772,0.891133381918513
0.309557962519188,0.247737478459366,0.974394261585057,0.885938243952163
0.310442682076811,0.244688283926005,0.973815784557677,0.890863253403394
0.312988970786692,0.245004477898594,0.9737999789893,0.888564292355684
0.312297090760301,0.24967937467637,0.974148812468475,0.888622484446147
0.312699039696727,0.243097377581109,0.973881222240127,0.89253170053437
0.30985870962762,0.246538554309814,0.972712092748218,0.891760538191421
0.310215390922852,0.247920953849427,0.972931708138055,0.891396622816488
0.311701397587071,0.247036860258606,0.9726928559871,0.893122257103835
0.31084990311036,0.250619873002692,0.972817321368472,0.892668129147898
0.30655906824894,0.2469199610224,0.969931581942464,0.88030244735646
0.310949507669712,0.253224492688504,0.97250494455525,0.89100046252233
0.310672934189671,0.252748126459135,0.971783122183577,0.889718709153084
0.309251346407681,0.251775734171616,0.97140194166076,0.890069937625699
0.312625292915224,0.258743144494955,0.973067739674327,0.891652018571241
0.312668136551535,0.258588119595416,0.972936822914794,0.891903923959079
0.313530495301642,0.260557523561266,0.973208038421009,0.89465030665657
0.312717071857063,0.259085800267606,0.972523607408858,0.893566124449634
0.311523100442191,0.260656950002402,0.972214170849097,0.890308650575747
0.302474417500633,0.249599757563492,0.968241545095691,0.877772677835398
0.309719279327904,0.252723852132375,0.971447593074322,0.895027293813149
0.311777571523273,0.260282951038025,0.973330239007947,0.900899972392484
0.31099137719487,0.263485387931814,0.973312408386269,0.897280509233625
0.310417777734922,0.263115964822745,0.975151592299577,0.89522125327465
0.310115798662518,0.261143759211099,0.974647166312092,0.89474351200294
0.308769468744865,0.266016880012943,0.975187667228456,0.8929845801652
0.310556359103383,0.262619717016165,0.974416256197062,0.894921415806296
0.310229771986061,0.270245551722953,0.971775702502392,0.890308857979731
0.308967485823571,0.259942294891985,0.971752153431897,0.890860780336407
0.308422667942094,0.256792338328247,0.972006111809998,0.889187476919457
0.30987997513748,0.255692290710309,0.973587474468102,0.892923972600514
0.310783680733912,0.259433658074288,0.973886919092329,0.894131772499187
0.310066832793562,0.251451328736232,0.973498004014174,0.892622189850156
0.311189193092828,0.258504692357184,0.973671029530134,0.894331629934331
0.308577968121312,0.253414336818102,0.973213110943326,0.893964545229442
0.312314885538132,0.263132294725655,0.973862370347733,0.896185871965309
0.313127767146568,0.264621182824695,0.97390078710838,0.897908047164487
0.308990560013107,0.264194087199892,0.973085215080528,0.89130619927002
0.316046290866164,0.273354174159766,0.975065642619471,0.901827538808991
0.316527049890361,0.272653353436827,0.975281984097677,0.902706973307462
0.316915861746742,0.270575892834933,0.975099764892598,0.902387955501125
0.316191053947837,0.266972602053171,0.97495773164333,0.90192096537664
0.317435485391146,0.267741903014106,0.97538558786615,0.902641874554979
0.310860186821706,0.250334968855603,0.973308703157705,0.888484727136842
0.309524497973655,0.254131382710939,0.973355169728627,0.89122813516621
0.309205567480781,0.25165344383992,0.973122780941495,0.888615724499787
0.30755800604832,0.257381750330555,0.972870623420148,0.889211961445227
0.309571045160163,0.256705865326482,0.973862854534152,0.896928643204233
0.309020450178453,0.25854889682011,0.973702871807649,0.895160506535782
0.307921596775198,0.254216147416662,0.973163255222215,0.888683447364625
0.309010134180639,0.259260406258388,0.973614845996424,0.893610036096498
0.30924233156008,0.259741737749363,0.971360250937282,0.886390409656192
0.309959370921043,0.262319873093842,0.972022419192666,0.890337542557885
0.310222335459529,0.264721864440845,0.971500055173136,0.886032732839867
0.309317548194966,0.263396629339452,0.974193272383046,0.89013561945045
0.309058376473383,0.262962077366787,0.974542113782336,0.890349511032377
0.306237539646227,0.274024848177907,0.973520922404,0.891120940343172
0.308988620239426,0.264109481328776,0.974586690556518,0.888389008575167
0.309039245015214,0.249348594213696,0.975657430410416,0.886483730618578
0.308026206209234,0.264689610946829,0.975008655066037,0.886592179301836
0.307356557316753,0.264969532052662,0.974921422940269,0.886980477907743
0.311627769572682,0.257096730573857,0.975656034740769,0.889748052549837
0.307264046934781,0.263235282909118,0.975884028188866,0.88745858982181
0.307183026502356,0.264157743316227,0.976072480769283,0.887943581208341
0.307828506203965,0.264509834326959,0.976064624775355,0.887823805500352
0.307551188623852,0.266612994132118,0.976181354602622,0.88676870881827
0.305677589994663,0.263370887750585,0.976949014644024,0.886170290159569
0.305059311966248,0.256411870859706,0.977166200134533,0.893948789359077
0.312105506057341,0.266619293260031,0.975241604982219,0.897518162952854
0.313089565506561,0.266424646593403,0.975618612347139,0.893964726447158
0.31081854560238,0.265673650719758,0.974859855205033,0.887635485761084
0.312278063975095,0.261925589812026,0.97455675885407,0.888287484997115
0.307990704948399,0.260425802758069,0.974984636906663,0.890872352808967
0.593388886636226,0.251917161228684,0.913396881394865,0.577933609972125
0.318124382691985,0.258663334117156,0.972906718991239,0.879931255029903
0.309575945944343,0.254970265431056,0.976092435368783,0.896089326140911
0.312892195792499,0.252754432906609,0.974950117616103,0.887636268695255
0.309134138400437,0.257280467162469,0.97624516039975,0.894745606977945
0.313226670018555,0.25388816839281,0.973997689041379,0.885772479575757
0.30722168362279,0.253344400004892,0.975445397910658,0.892383631011993
0.313276783200438,0.242964567978503,0.975691682831659,0.89262103561423
0.312723425862383,0.251156494214509,0.974124237036072,0.886430468219556
0.310190776367218,0.249853021672351,0.974259597458923,0.886487400822729
0.314985473415814,0.248987989308456,0.973224326597802,0.880803286284665
0.307377950782719,0.249036143948882,0.974003990162827,0.88567331407461
0.312826161307239,0.268318439502941,0.974223350610929,0.887750285102364
0.311528464406895,0.248547321182911,0.97352122170905,0.88198747946858
0.309576041456126,0.247987912648966,0.973861652230067,0.883411252949764
0.306110789541651,0.247374369972842,0.97480560545564,0.88978909380826
0.306951008348455,0.247033615456733,0.974416354964295,0.886631041043447
0.307394425786255,0.248327467769736,0.973951615169747,0.884885094637725
0.309500392286451,0.252748603628594,0.974043562062395,0.890122968216596
0.313460146674416,0.248078013399295,0.974503373269386,0.889959735264362
0.314338223417635,0.246707496240397,0.975767267215049,0.89663183427169
0.310604078103191,0.24915269668367,0.97466273026762,0.889014286849204
0.312833574068648,0.249539493728975,0.974436804763594,0.891685591119445
0.312275964962039,0.251308667440343,0.974386079453592,0.892343752242953
