T4
609.723055061073
610.807481643381
604.923509726624
610.543045852734
607.070496256337
604.996793187873
611.649897707178
612.791546929411
612.268847088333
603.315690067334
612.631777357158
611.82038037213
613.27757324199
613.837940081613
615.128645885599
612.959009058378
613.316952541318
613.026460461518
614.71327683765
614.829006886684
610.615391927362
609.727186642587
609.30300061899
614.028362947744
610.699171056494
610.850966926992
607.674955276504
610.484274574435
609.558320863264
608.225045983983
604.244883029309
612.527555443046
613.811421254042
614.489262796282
613.096010069921
610.751132423943
614.454365342474
613.996058701348
611.877535404286
614.128078749777
613.724501805177
612.68468257849
612.308209959768
611.86480472834
613.030246215026
611.969514122493
611.661055921187
610.827719435462
611.148272764725
610.1344348445
629.208778584497
611.018387090311
613.203329767714
611.859184986492
609.358372823387
609.962924057785
610.617237069774
614.226605478356
611.178679426175
610.260692498113
612.081662993045
610.806985555784
605.830824265012
613.32882579632
612.810214318119
612.704742416438
611.412638809158
612.250344700545
606.471797996794
605.768486794941
608.742442123191
608.739653805755
614.917932359484
612.790695615698
609.274508322379
611.812759463008
608.679968861146
610.474003434382
606.83119869877
608.056487410488
608.763633355588
605.613851538701
608.437724334463
608.589367665804
608.195301178106
607.684073461385
604.495914926701
610.98517317842
610.64240291067
611.130573278831
608.739473871032
607.912275115027
605.894651038121
615.627726244134
618.290811065908
621.164561579623
613.152615146475
613.448293214507
619.121612506501
613.265453881004
607.177465531575
609.111981844685
616.10714870075
613.858175677226
612.089849318374
602.14347796563
612.659261442909
610.73330605975
611.439755876225
611.77888553274
628.910038184299
610.892136866398
611.296943366716
612.066898801205
614.000650391275
614.732691502191
616.468126677934
615.12346365052
615.209200174338
617.17817733882
608.378277622975
609.831945139962
612.895734529438
611.276020568953
618.993055463734
618.479943059976
620.372634719523
613.052030412822
613.20242510703
621.434916470068
614.916395174177
617.223266134067
616.801846515101
616.386289816195
614.112068059157
616.858975730477
616.65949824921
616.5139690038
617.708000194172
619.833554279702
622.185356266816
614.581880328686
618.446514982252
624.834991188388
620.283740833323
619.272006428682
612.569234361495
617.833601020906
612.219360841596
610.05103658626
611.859125960889
614.020469076699
614.544581272118
617.896013349157
613.894598369277
612.803590756571
613.576815501636
614.458389231668
617.548153653486
616.812432335179
617.078901603763
617.23538348595
616.289727226902
621.877585633147
631.274236725738
614.636082895962
614.821921964303
614.620712623419
616.148492817972
615.529861961278
612.738588542095
614.983499613155
611.877079540366
618.759746107583
611.637578263839
613.599483729771
614.033829735229
610.966633710095
613.825624035451
618.731591814373
614.31307926681
614.365190066516
615.564357282024
615.711932779728
615.476305082771
615.164969505053
614.77329808484
615.850806294231
612.192530878069
611.34200779228
612.242509514151
616.236764167884
616.506116116052
616.026261059445
616.108051151626
615.370279682918
612.26338635195
615.30049690669
612.390707747846
613.261352947184
613.455568136555
613.972041820861
612.844577724291
612.258573469488
613.049308147987
613.309451205755
613.903373430581
613.95477670738
613.896650955205
613.201154217277
613.059181953553
614.504926246156
617.233078891246
613.621987752681
613.019787741617
615.933773804027
616.256372449025
615.949361106119
610.979313195328
615.720826767238
618.807503572745
611.087177838684
615.545650674932
613.832271018385
614.777905402867
612.355609440143
614.01415920771
610.815399983758
614.878639698024
614.893877989588
619.166154931341
616.34805717604
615.806791248436
614.94003533649
614.282623080918
616.841217193116
617.29702694726
607.543576558582
608.126244489624
611.195195377492
611.190557581924
611.542565160031
619.996802756659
612.721231838225
617.210506118532
613.720149173984
619.2986642975
613.433401600877
612.987822192382
615.81291757636
613.662552197276
611.416572799537
613.598021923141
613.050957849999
614.393224595915
612.902142664923
613.046742460281
613.261505777941
614.016855934392
613.455012693732
611.703263517538
612.782004317451
613.642578493238
612.492938817476
611.344800903341
611.005522177384
608.600047868105
611.008293259095
612.209424375758
611.576865440082
614.33481906922
609.00674297929
608.853294147335
612.511212908194
608.966735046378
606.990768350962
608.50956676756
608.66548532838
606.378032512189
609.634035447671
609.99065183963
610.411550592568
610.29054564981
612.309560445785
615.398729446962
610.240716601202
611.097530686808
611.165808564336
611.230537232764
611.326241683885
612.915348478024
611.346315385892
613.031545721486
612.798500070648
611.991662809676
612.119903689169
612.371061114962
614.989050526528
612.378894823186
611.399343197696
612.787702036176
611.881041062168
609.881066301581
611.642644680595
611.223706419196
610.818336522665
610.843987483678
611.228134907097
612.099749858227
609.685508989229
