10551.3147491656,10689.2973042906,10755.6991688386,10705.7195266072,10731.4792679706,10780.3185066946,10770.1426486455,10797.4907520312,10565.5871121008,10831.101465737,10929.1999525108,11024.1760992886,10989.1549497365,10947.4440829163,10985.9273351763,10974.5281289966,10975.2252787846,10929.8862199059,11014.9974179398,10971.7193464473,10926.7667270984,10963.8248864591,10966.8270648152,10980.6893614658,10941.5403621098,10963.0680247303,10912.0339143842,11000.6882873756,10991.5427290332,10980.0182942905,10997.1402050848,11008.0126873373,10952.9639472533,10898.2261389903
10572.1939090898,10699.1435614264,10703.1985700957,10674.1992015349,10722.2465613465,10795.2549486726,10748.1770787988,10780.1822267566,10721.6118750587,10849.8337903395,10980.1502511117,11065.7442735725,10968.0055099724,10979.3964465502,10976.8362394504,10969.2914455065,11007.4346401567,10890.1677156295,11004.676982885,10932.4424216851,10961.3692201529,10967.6401763141,10953.2655720799,10966.2171482459,10979.7063966934,10957.0270718575,10925.7866557417,11001.8094107474,10976.1826585507,10971.8196052555,10953.4843891687,11007.4279555247,10986.6730371684,10927.9463402465
10551.710120096,10693.0019259711,10721.1989160199,10696.6389148458,10762.3684956356,10773.5675554127,10765.1743956593,10830.8848420801,10824.6167765095,10774.6256760277,10971.4388904519,11057.2559541816,10977.6574306338,11017.6047361541,10970.954657788,10968.2490825564,10980.3002349622,10959.2849889835,10990.4446652508,10959.5392037988,10960.4886406421,10966.1255158941,10978.7320110482,10938.1316533764,10935.0615926,10973.7058075371,10963.5990617198,11036.885996117,10988.2904609656,10974.1218494985,10930.0348355818,11015.8340138263,10935.2831951819,10906.9371334958
10561.1506204031,10698.2353820517,10713.0298612849,10705.0233571344,10755.796787628,10777.0867028791,10766.4377226017,10791.3068467896,10820.9841689794,10787.696935051,10965.6660394476,11056.6752473444,10976.9746145254,11005.969611608,10965.5016052705,10961.963153923,10970.7728618628,10954.8302990884,10977.7084671571,10961.5332360624,10953.5426219137,10946.6903638162,10956.0525238517,10972.4156227388,10959.2795807567,10944.6580560304,10968.5354595291,10969.370227645,10967.4891728027,10943.911576336,11011.9112125568,10958.6877675599,10940.889872201,10950.950696449
10625.0593425209,10689.7567093966,10758.1220762858,10695.2875888069,10715.4864169232,10761.8078341329,10760.1289605563,10799.494709386,10685.5087094015,10742.9909329114,10990.9512132882,10982.2399687045,11037.1188642624,10987.2877440118,11007.4217874085,10999.2720395646,10998.84841246,10984.7009617362,10986.8373334572,11014.9012592341,10960.9404981947,10948.7862991373,10956.2505333056,10959.188098431,10958.0399650198,10951.3675216808,10973.6397969787,10968.4972647969,10968.6554590053,10939.6264078274,11000.6711381656,10945.8664779646,10936.1541277618,10922.8131831388
10582.1411899506,10707.1076125904,10714.6590692843,10712.1180914787,10750.721658307,10775.4714345925,10762.4261558775,10756.112864816,10813.0473617012,10786.054892815,10969.643783749,11060.34225263,10981.3519522116,10999.7534563268,10966.8794524488,10964.3403876953,10965.6222790032,10950.8488672774,10984.0339623753,10965.9112781173,10950.418113121,10933.5248488995,10972.3217607142,10971.9106058089,10923.5464164491,10964.6114183387,10985.4560582708,11001.5703101103,11012.1801531059,10995.0403138701,11028.2199531439,10931.8126779868,11007.5185338958,10922.5211264911
10676.5949920832,10727.1201720925,10729.8994181551,10744.2984895934,10737.4142160035,10744.7292313811,10725.2451517282,10786.174636256,10819.2030801715,10755.8615185859,10981.0614936804,11116.4297568234,11002.4954098147,10963.083607995,10965.4059508594,10999.3285618815,10937.1376337868,10900.3325749502,11033.4454752778,10970.8787956638,10932.4891577755,10954.5328647456,10962.2622337332,10965.6405131574,10962.1000302582,10951.9508701976,10968.1635214952,10968.4074452226,10970.7953523966,10949.573096355,10991.0590955022,10949.3175920391,10940.8238377809,10911.6904484051
10565.5605716691,10764.434748111,10686.3408595806,10724.7232042715,10656.1918340025,10736.4216740093,10686.7507122771,10748.5113589761,10788.9272779393,10682.2087255587,10966.5721704074,11126.655472892,10965.8448780465,11015.4414932069,10989.3996505866,11000.82266071,11004.540257191,10923.39878629,10968.0072243489,10939.4830565761,10950.9036577774,10967.9888329919,11000.3722262078,11003.6903413219,10972.7600735613,10966.4838929006,10959.2673187037,10957.8933172082,10962.3749703501,10957.2575743468,10938.872494909,10957.2906099938,10953.1706793229,10913.00920641
10669.8239952531,10748.7382820332,10705.0303476586,10730.3062622803,10714.8307094928,10764.2565372253,10771.1545902932,10744.3550893859,10822.8789755406,10836.0466104086,10980.171602015,11116.0658558041,10957.5229005209,10994.6628033352,10979.350337658,11009.6991073372,10965.4096989283,10939.3628268852,11032.7072911302,10981.608254485,10924.4370066389,11009.456744176,10943.9094412034,10988.4028361333,10993.5744692149,11014.2458232967,10863.1588472498,10908.8009353215,11012.8556684573,10911.5783877121,10959.1604235378,11031.1584765181,10912.3972885853,10842.7469391275
10589.0155481641,10735.0474587375,10714.455339593,10748.0987338888,10751.3448930595,10816.3177289015,10781.3558344255,10783.6811535247,10815.8774772503,10813.5258237438,10936.2852852409,11070.7108365191,10988.6383715218,10980.6469014824,10963.9451206331,10957.1831591486,10946.4507398555,10954.3070160616,10947.0383392843,10958.4389520606,10939.7041329937,10998.2335841804,10986.4991057062,10966.0405030415,11004.6034610518,10981.5553362794,10980.7690087235,10921.7228554047,10994.6733087165,10922.0687524493,10923.5841006664,10960.7400124808,10966.3620545258,10840.3185547934
