P2
10576.9433419148
10648.0629867722
10598.025960576
10574.1431735085
10545.6415780734
3720.8359375
3445.94091796875
5326.52552491656
10665.9085667304
10673.147979667
10620.920215319
10693.7667800751
10705.7040743034
10607.1082602504
10668.100734503
10659.0566792938
10572.4928366727
10620.292331462
10650.9679452153
10646.4354083578
10688.6573971215
10606.6779127579
10682.5680692098
10557.2814130087
