P2
10946.0584182055
10941.7812864955
10932.6195679212
10955.1763023437
10954.3181217834
10951.9810602947
10947.5695814997
10957.5663922168
10962.1830867487
10945.3106301605
10957.4993419383
10964.6371491859
10953.0393549395
10953.2173084047
10913.6165082622
10955.2107807278
NaN
10987.7053914972
10960.3371844232
10988.1692027929
10961.1977045728
10962.819678016
10916.173843447
10957.5070904423
