N1
5200.96329417812
5201.71533901666
5199.96192368319
5198.99161076098
5198.68038295001
5198.96741660857
5197.25958482165
5199.11143189469
5198.29257298391
5198.82346375127
5199.97513292423
5199.60250694711
5198.68558254963
5199.78925719913
5199.72618843809
5198.14096069968
5200.02885536474
5199.8936520136
5200.01842767107
5198.15830755547
5199.06620504133
5198.7657177787
5197.53063331452
5198.6011270844
5199.0493703792
5199.96608491135
5199.5657868356
5198.45682710081
5199.46373104077
5198.6659285147
5198.42235966158
5198.62652902749
5200.31717599489
5198.80862289272
5199.68739865281
5197.27168214802
5198.74524519043
5198.78968843848
5199.34447449035
5197.35534702609
5199.03142536309
5199.38125941702
5199.52172501455
5198.34682766064
5199.07397580531
5199.63831432293
5199.2566044353
5197.6056927573
5199.66279561884
5199.39389504262
5199.67275536678
5198.59094930669
5198.01921713364
5198.92029706026
5198.94265430153
5202.20796295867
5200.90369509457
5199.20880018628
5200.10352532389
5198.89633834927
5199.03813432838
5198.66712714203
5199.45985598002
5197.63358476339
5194.98545378988
5199.49870657985
5199.95419018992
5198.93124981005
5199.66452723488
5200.35461164754
5200.70524433763
5198.45131319048
5199.67667731081
5197.06788046255
5199.37918202008
5198.18686705465
5198.36322273916
5198.77196529663
5200.65535701149
5200.3582446942
5200.99959430889
5199.0096556618
5200.17869910103
5197.77147542645
5198.93890023149
5198.88021988039
5199.53803291032
5197.61696705637
5197.21360953655
5199.78363169389
5200.09891303282
5198.91430501846
5199.38200708784
5199.56852508653
5200.36027997585
5199.07666994596
5199.92592809056
5196.3258678646
5198.92679159449
5198.12082712656
5201.12552359771
5198.581318138
5198.61211545756
5198.83052585669
5200.58704950652
5199.45188555127
5200.28904638696
5197.06278500691
5199.39533817997
5199.01798039015
5200.29015676579
5198.34605678127
5200.19195718951
5199.99031959528
5200.14947275671
5198.72580190135
5199.82648392934
5199.70553473357
5197.91122093153
5197.87354895982
5199.28470892893
5199.23107040318
5200.03839964637
5198.7513679721
5197.85045615448
5198.76427709328
5198.80509053469
5197.33710663892
5199.91432921018
5198.55535757885
5199.63661130894
5197.88619199106
5198.67893346058
5197.24291778745
5199.30908089215
5197.20023752301
5198.85057570142
5199.67734668773
5199.67751299167
5198.6139196318
5198.93619182622
5199.92810723915
5200.18292413117
5197.46185140423
5200.40539264568
5200.56862474865
5198.48920220919
5197.40157613061
5197.01827588218
5197.81750547801
5198.60245567978
5197.86555836569
5200.18199863481
5197.52577242713
5198.57766530858
5199.68260180329
5197.69320877818
5198.04995936858
5198.29837331636
