N1
5110.16722098787
5113.26083523461
5085.58346613797
5112.52203466581
5102.95364968221
5116.22315112667
5124.02689348641
5115.50932867442
5113.40538233377
5090.77809811019
5111.67652954504
5097.50830421366
5111.84932874389
5114.37584898926
5142.80065558207
5109.5536938131
5111.20731424897
5108.64314454842
5116.44492017094
5115.9658507756
5103.19020518429
5100.38755674535
5092.48380843573
5104.31679441239
5109.54729172312
5109.15076086674
5097.08335206703
5107.6613195627
5106.46081903214
5085.6085612014
5086.2581205081
5111.30340333012
5116.67448090294
5109.30541243861
5111.84958338156
5100.4498518266
5117.6700141123
5115.94172726365
5104.90701261789
5117.64407156718
5116.36083431735
5109.93380763362
5108.55194449518
5106.46692996015
5119.56824375851
5115.97704091167
5110.67669648987
5111.16002942856
5112.49940698204
5106.4511743158
5190.42042000944
5108.77896231899
5113.97627066698
5106.62267953344
5091.55289346749
5096.34099356895
5101.23081235243
5120.62324819862
5100.62720043026
5086.12151588191
5106.84002922574
5102.15975791027
5095.15469318549
5116.00209688423
5112.71580229994
5108.13962280009
5101.54418397383
5104.73702177195
5085.57389390075
5086.31420434808
5094.61735907096
5106.13483758478
5111.16708522164
5099.25132665679
5104.37300764627
5095.25626814473
5074.17269165837
5100.91880354823
5064.89734263748
5076.5203014358
5079.90749913971
5075.33466951317
5076.62282934053
5073.03598795229
5073.5748452562
5070.67663177867
5080.92720498377
5086.59521388004
5085.65605634456
5087.9611822965
5076.82654363311
5069.5867584557
5082.54941618915
5139.25081996461
5145.82508692124
5141.50585474549
5105.52350680653
5104.22924506198
5118.94545032966
5105.82196797677
5098.60916789413
5084.72269048998
5125.061753599
5113.28021371622
5108.4639815426
5058.80866986849
5111.39095364099
5104.60640294685
5105.73756179062
5102.47972121459
5182.79964875731
5103.68781573585
5104.34121713004
5110.52169063845
5114.54831679824
5109.94296969975
5114.00234606438
5134.3520735679
5143.8962214178
5134.55116310454
5115.75545663233
5120.94907039875
5137.28405193045
5124.72197423417
5142.35946498121
5125.90032679759
5159.35263206922
5134.11594046721
5132.23362726379
5145.20126792924
5137.99725973377
5130.0277956712
5142.43294295856
5139.01644489887
5135.15435062665
5137.37408543676
5136.94632277131
5136.31199828722
5143.14388669225
5146.76776212102
5143.1670814013
5127.92207728214
5143.52873667099
5169.78656481935
5154.56116834636
5150.23691407916
5120.69573441278
5145.04783702536
5127.17184026677
5114.11561171738
5131.14730754042
5129.81962575375
5131.0621694705
5142.78505282532
5127.47612635406
5114.26542555909
5124.19562333619
5126.69984799422
5126.64328070766
5135.01916075982
5137.32002463661
5138.3551494108
5135.56291592661
5160.40162022064
5205.20252894308
5126.63614326677
5126.66423054166
5117.01193255795
5154.6745264738
5153.95991498003
5124.95187659544
5149.71010882251
5136.85746062797
5137.21295351932
5131.53949700986
5147.93897265366
5150.74445162717
5132.28947225647
5146.18588250352
5151.3933945516
5149.81896865756
5149.08510297887
5137.14178521882
5149.01266176786
5147.66202812409
5141.41450464366
5141.79288751306
5144.08804128914
5138.27711020322
5127.72100307545
5125.76144743147
5146.80266547286
5146.37334881791
5143.1393590188
5131.32070865376
5139.10606355275
5134.09976048892
5155.55164978586
5129.26725356858
5133.44848689375
5134.74908465716
5116.025848326
5128.96090239466
5140.07057774105
5128.81897782259
5124.47372275576
5119.03160869734
5122.40631552199
5119.50030054841
5114.01148740126
5112.59560058024
5115.2206006757
5131.38706859978
5119.84649452584
5123.07054235182
5142.43492844025
5125.07321825304
5124.7484108508
5127.23618939758
5126.80662066453
5154.01033475784
5109.81693028676
5135.00329070594
5123.21372052189
5128.52946259073
5126.13076611977
5126.71634059779
5105.70218660246
5133.78047750973
5131.01296186335
5134.68158281982
5138.78872251541
5135.870185179
5130.97973166003
5128.56695125232
5139.64937018589
5140.75102460936
5094.72974618974
5102.47060263063
5116.76385036975
5125.42216382038
5122.55317385989
5143.71708339934
5126.81862973264
5149.32058306256
5137.07603735796
5141.97563985163
5121.24369858277
5124.10877673027
5142.62414585065
5124.66986179124
5122.95835966237
5126.60896842556
5123.58858130129
5134.81535706778
5131.73902900221
5130.86654368631
5130.27045949908
5127.87910138808
5122.59635404572
5102.62376614101
5126.27526267753
5131.41518385445
5127.98604749056
5125.47137452696
5122.56447804832
5118.14367160436
5123.3439280267
5131.02211661922
5114.40280957667
5127.87742323557
5113.43083455257
5115.80774247449
5134.5903456633
5113.60289185558
5094.95187872202
5113.93223811467
5114.35407239207
5088.26768398379
5121.12465508359
5122.94462927098
5121.68104530889
5119.33712830101
5121.43345773025
5119.48831383708
5117.20909496048
5113.27850376961
5104.41376911842
5114.66883902836
5114.32355998894
5122.92603421789
5115.98749823697
5119.07297909443
5140.44682351938
5124.42331374954
5124.86466348065
5125.02116283447
5121.50740125316
5127.67478573187
