T4
615.961660462764
612.374514300253
616.295091380443
615.78609940173
615.667183740137
615.588699125736
614.189725522395
616.687461028925
614.622747515459
615.28600981102
615.34710630892
613.142093939281
615.173134981554
612.944674468328
614.944030237684
614.611129226018
613.885065170563
615.269658189859
615.308793699312
615.533231911581
615.228530638748
615.640498344833
614.916985887818
614.695071412647
615.505559627777
614.916830050679
614.17953839177
614.031356126334
612.553882329883
613.818795872734
613.616688006559
610.885413412417
611.301985575719
614.644674806912
615.511596561029
614.040275298084
616.00749249854
615.084765734953
617.394333591862
616.650571199601
620.922452232445
618.258450764318
617.439040494803
617.17995370556
616.640334676254
615.958340049095
608.506206523605
612.636153118445
616.302916489702
622.137802634882
613.008442485999
614.334590454587
611.117483547566
614.973202496916
614.251594916213
620.445623654121
618.791652315496
617.678534041675
617.319132946157
619.31141480839
618.18265132658
613.256623981625
618.749040002672
619.371664790193
623.76621647934
618.652923728262
619.205390030436
619.485320541226
621.425355499978
620.693623131448
612.320010184345
614.578112676501
614.203562440185
614.863115376113
614.770532556314
615.065397890029
613.533018328974
615.078938726186
613.901106304725
614.670720653522
613.938763039318
614.952761004054
615.334753148309
615.456052405781
615.205914895434
616.766829598423
616.129950932852
616.662413257682
618.651148510662
617.113962999799
617.22176424971
616.489817122553
617.04495835914
617.411710803064
615.703993091584
614.513215097179
613.280212967838
615.463602834177
615.25278513793
614.802955039666
616.551269029217
615.102227854183
616.256745147399
614.678416300555
617.749819130168
615.760914392799
615.456747784812
615.999173344997
615.866826206991
614.374598577581
614.896736309362
614.042590189907
613.134816415189
614.474052455921
614.698425357905
615.805070907191
615.562010689975
615.755569534046
616.412630599896
616.284148971918
618.455266091633
614.113883984331
616.491914872973
615.972232894179
615.111012254854
615.636605175917
613.535459944872
616.038305126289
615.477592455223
614.75123711435
614.501047274581
612.789749851757
614.367463258885
615.163427706472
613.756352283964
613.600359940594
613.334507119466
613.993196273077
614.174966580275
614.465744429809
614.406562840131
615.108818684364
615.345358821743
614.460296423786
615.002889269325
614.833702083155
615.129744049191
615.237540290003
614.714227831593
615.14995259941
616.100307067707
615.820639054957
617.213449988165
614.712927276511
614.592131017872
615.790612521452
614.410899763961
612.520261055297
614.352256903173
614.151781406708
614.464761985532
613.977672608322
613.969369036054
613.748917297629
614.095327734717
616.133704994006
621.884589767628
614.051394571993
614.729530649806
615.865291164508
618.023321066032
617.136751615048
615.492457612236
617.197566237646
617.700575389783
616.31784263241
616.425823771531
615.173755447286
615.741817548582
612.161648536927
615.3345093376
612.972638491654
615.570564084748
615.76843475169
614.726492240075
617.868304288911
618.001987218387
618.021285444889
617.072012582172
617.34142715833
616.116674141748
617.588265218763
617.207099013899
616.657147057982
617.369553826667
617.079240074318
614.665393329716
616.745057849522
615.530152793961
617.074016413563
614.890213520765
616.208990508028
616.483534578915
614.86992734808
615.752449023992
615.812257519937
615.7579798673
615.758142845453
614.671368320401
615.797301518179
615.850019851119
615.337502901334
615.276909091041
615.701209641928
616.693595380956
614.721783240924
613.645838877261
613.09398586611
616.750746774317
616.520382596033
616.593698390798
616.288209287133
615.209516833423
616.161954597971
615.226192801354
616.189393467622
616.291824400192
616.268738622533
615.99620306223
616.15450472941
615.946885996618
615.642956173438
616.963869796102
615.690040396175
615.614337947944
615.373107927667
615.405140682353
615.558574003433
617.218051748929
